CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.06;Lucros e Receitas a Apropriar;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.06;Lucros e Receitas a Apropriar;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.06.01;Lucros a Apropriar;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.06.01;Lucros a Apropriar;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.06.02;Receitas a Apropriar;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.06.02;Receitas a Apropriar;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.06.03;Subvenções de Investimento a Apropriar;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.06.03;Subvenções de Investimento a Apropriar;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03;Patrimônio Líquido Consolidado;5352187.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03;Patrimônio Líquido Consolidado;5591001.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.01;Capital Social Realizado;2944514.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.01;Capital Social Realizado;2944514.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.02;Reservas de Capital;777758.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.02;Reservas de Capital;838324.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.02.01;Ágio na Emissão de Ações;706517.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.02.01;Ágio na Emissão de Ações;707710.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.02.02;Reserva Especial de Ágio na Incorporação;186548.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.02.02;Reserva Especial de Ágio na Incorporação;186548.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.02.03;Alienação de Bônus de Subscrição;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.02.03;Alienação de Bônus de Subscrição;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.02.04;Opções Outorgadas;106918.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.02.04;Opções Outorgadas;122232.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.02.05;Ações em Tesouraria;-132229.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.02.05;Ações em Tesouraria;-89155.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.03;Reservas de Reavaliação;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.03;Reservas de Reavaliação;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.04;Reservas de Lucros;1613708.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.04;Reservas de Lucros;1804831.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.04.01;Reserva Legal;164330.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.04.01;Reserva Legal;187886.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.04.02;Reserva Estatutária;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.04.02;Reserva Estatutária;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.04.03;Reserva para Contingências;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.04.03;Reserva para Contingências;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.04.04;Reserva de Lucros a Realizar;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.04.04;Reserva de Lucros a Realizar;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.04.05;Reserva de Retenção de Lucros;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.04.05;Reserva de Retenção de Lucros;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.04.06;Reserva Especial para Dividendos Não Distribuídos;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.04.06;Reserva Especial para Dividendos Não Distribuídos;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.04.07;Reserva de Incentivos Fiscais;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.04.07;Reserva de Incentivos Fiscais;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.04.08;Dividendo Adicional Proposto;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.04.08;Dividendo Adicional Proposto;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.04.09;Ações em Tesouraria;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.04.09;Ações em Tesouraria;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.05;Lucros/Prejuízos Acumulados;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.05;Lucros/Prejuízos Acumulados;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.06;Ajustes de Avaliação Patrimonial;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.06;Ajustes de Avaliação Patrimonial;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.07;Ajustes Acumulados de Conversão;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.07;Ajustes Acumulados de Conversão;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.08;Outros Resultados Abrangentes;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.08;Outros Resultados Abrangentes;0.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.09;Participação dos Acionistas Não Controladores;16207.00
07.816.890/0001-53;2019-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;20982;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.09;Participação dos Acionistas Não Controladores;3332.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2;Passivo Total;2265838.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2;Passivo Total;3077284.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01;Passivo Circulante;220205.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01;Passivo Circulante;122517.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.01;Obrigações Sociais e Trabalhistas;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.01;Obrigações Sociais e Trabalhistas;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.01.01;Obrigações Sociais;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.01.01;Obrigações Sociais;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.01.02;Obrigações Trabalhistas;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.01.02;Obrigações Trabalhistas;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.02;Fornecedores;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.02;Fornecedores;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.02.01;Fornecedores Nacionais;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.02.01;Fornecedores Nacionais;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.02.02;Fornecedores Estrangeiros;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.02.02;Fornecedores Estrangeiros;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.03;Obrigações Fiscais;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.03;Obrigações Fiscais;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.03.01;Obrigações Fiscais Federais;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.03.01;Obrigações Fiscais Federais;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.03.02;Obrigações Fiscais Estaduais;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.03.02;Obrigações Fiscais Estaduais;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.03.03;Obrigações Fiscais Municipais;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.03.03;Obrigações Fiscais Municipais;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.04;Empréstimos e Financiamentos;711.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.04;Empréstimos e Financiamentos;13486.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.04.01;Empréstimos e Financiamentos;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.04.01;Empréstimos e Financiamentos;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.04.01.01;Em Moeda Nacional;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.04.01.01;Em Moeda Nacional;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.04.01.02;Em Moeda Estrangeira;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.04.01.02;Em Moeda Estrangeira;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.04.02;Debêntures;711.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.04.02;Debêntures;13486.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.04.03;Financiamento por Arrendamento;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.04.03;Financiamento por Arrendamento;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.05;Outras Obrigações;219494.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.05;Outras Obrigações;109031.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.05.01;Passivos com Partes Relacionadas;42541.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.05.01;Passivos com Partes Relacionadas;21760.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.05.01.01;Débitos com Coligadas;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.05.01.01;Débitos com Coligadas;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.05.01.03;Débitos com Controladores;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.05.01.03;Débitos com Controladores;0.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.05.01.04;Débitos com Outras Partes Relacionadas;42541.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.05.01.04;Débitos com Outras Partes Relacionadas;21760.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.05.02;Outros;176953.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.05.02;Outros;87271.00
07.859.510/0001-68;2019-12-31;1;JHSF MALLS S.A.;24473;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.05.02.01;Dividendos e JCP a Pagar;0.00
